,Unnamed: 0,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,Toss_Win_Flag,Game_Win_Flag,Bat_First_Flag
1000,649.0,Pakistan,lost,2 runs,,won,2nd,South Africa,Dubai (DSC),2 Nov 2010,47.0,96,4.0,12,0.489583333333,0.333333333333,1,0,0
1001,650.0,Pakistan,won,1 wickets,1.0,lost,2nd,South Africa,Dubai (DSC),5 Nov 2010,47.0,97,4.0,13,0.484536082474,0.307692307692,0,1,0
1002,651.0,Pakistan,lost,57 runs,,lost,2nd,South Africa,Dubai (DSC),8 Nov 2010,48.0,98,5.0,14,0.489795918367,0.357142857143,0,0,0
1003,689.0,Pakistan,lost,125 runs,,won,2nd,South Africa,Bloemfontein,10 Mar 2013,71.0,136,5.0,15,0.522058823529,0.333333333333,1,0,0
1004,690.0,Pakistan,won,6 wickets,28.0,lost,2nd,South Africa,Centurion,15 Mar 2013,71.0,137,5.0,16,0.518248175182,0.3125,0,1,0
1005,691.0,Pakistan,lost,34 runs,,won,2nd,South Africa,Johannesburg,17 Mar 2013,72.0,138,6.0,17,0.521739130435,0.352941176471,1,0,0
1006,692.0,Pakistan,won,3 wickets,8.0,lost,2nd,South Africa,Durban,21 Mar 2013,72.0,139,6.0,18,0.517985611511,0.333333333333,0,1,0
1007,693.0,Pakistan,lost,6 wickets,36.0,won,1st,South Africa,Benoni,24 Mar 2013,73.0,140,7.0,19,0.521428571429,0.368421052632,1,0,1
1008,695.0,Pakistan,lost,67 runs,,lost,2nd,South Africa,Birmingham,10 Jun 2013,73.0,142,7.0,20,0.514084507042,0.35,0,0,0
1009,701.0,Pakistan,lost,1 runs,,lost,2nd,South Africa,Sharjah,30 Oct 2013,76.0,148,7.0,21,0.513513513514,0.333333333333,0,0,0
1010,702.0,Pakistan,won,66 runs,,won,1st,South Africa,Dubai (DSC),1 Nov 2013,76.0,149,7.0,22,0.510067114094,0.318181818182,1,1,1
1011,703.0,Pakistan,lost,68 runs,,lost,2nd,South Africa,Abu Dhabi,6 Nov 2013,77.0,150,8.0,23,0.513333333333,0.347826086957,0,0,0
1012,704.0,Pakistan,lost,28 runs,,lost,2nd,South Africa,Abu Dhabi,8 Nov 2013,77.0,151,8.0,24,0.509933774834,0.333333333333,0,0,0
1013,705.0,Pakistan,lost,117 runs,,lost,2nd,South Africa,Sharjah,11 Nov 2013,77.0,152,8.0,25,0.506578947368,0.32,0,0,0
1014,706.0,Pakistan,won,23 runs,,won,1st,South Africa,Cape Town,24 Nov 2013,77.0,153,8.0,26,0.503267973856,0.307692307692,1,1,1
1015,707.0,Pakistan,won,1 runs,,lost,1st,South Africa,Port Elizabeth,27 Nov 2013,78.0,154,9.0,27,0.506493506494,0.333333333333,0,1,1
1016,708.0,Pakistan,lost,4 wickets,68.0,lost,1st,South Africa,Centurion,30 Nov 2013,79.0,155,10.0,28,0.509677419355,0.357142857143,0,0,1
1017,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1018,554.0,Pakistan,won,6 wickets,18.0,won,2nd,West Indies,Brisbane,19 Jan 2005,0.0,1,0.0,0,0.0,,1,1,0
1019,556.0,Pakistan,lost,58 runs,,won,2nd,West Indies,Adelaide,28 Jan 2005,1.0,3,1.0,1,0.333333333333,1.0,1,0,0
1020,558.0,Pakistan,won,30 runs,,lost,1st,West Indies,Perth,1 Feb 2005,2.0,5,1.0,2,0.4,0.5,0,1,1
1021,567.0,Pakistan,won,59 runs,,lost,1st,West Indies,Kingstown,18 May 2005,7.0,14,2.0,3,0.5,0.666666666667,0,1,1
1022,568.0,Pakistan,won,40 runs,,won,1st,West Indies,Gros Islet,21 May 2005,8.0,15,3.0,4,0.533333333333,0.75,1,1,1
1023,569.0,Pakistan,won,22 runs,,lost,1st,West Indies,Gros Islet,22 May 2005,9.0,16,4.0,5,0.5625,0.8,0,1,1
1024,582.0,Pakistan,won,2 wickets,10.0,won,2nd,West Indies,Faisalabad,7 Dec 2006,15.0,29,5.0,6,0.51724137931,0.833333333333,1,1,0
1025,583.0,Pakistan,won,7 wickets,8.0,won,2nd,West Indies,Lahore,10 Dec 2006,16.0,30,6.0,7,0.533333333333,0.857142857143,1,1,0
1026,584.0,Pakistan,lost,7 wickets,91.0,won,1st,West Indies,Multan,13 Dec 2006,17.0,31,7.0,8,0.548387096774,0.875,1,0,1
1027,585.0,Pakistan,won,7 wickets,19.0,won,2nd,West Indies,Karachi,16 Dec 2006,17.0,32,7.0,9,0.53125,0.777777777778,1,1,0
1028,590.0,Pakistan,lost,54 runs,,won,2nd,West Indies,Kingston,13 Mar 2007,19.0,37,8.0,10,0.513513513514,0.8,1,0,0
1029,616.0,Pakistan,won,4 wickets,1.0,lost,2nd,West Indies,Abu Dhabi,12 Nov 2008,34.0,63,8.0,11,0.539682539683,0.727272727273,0,1,0
1030,617.0,Pakistan,won,24 runs,,won,1st,West Indies,Abu Dhabi,14 Nov 2008,35.0,64,9.0,12,0.546875,0.75,1,1,1
1031,618.0,Pakistan,won,31 runs,,won,1st,West Indies,Abu Dhabi,16 Nov 2008,36.0,65,10.0,13,0.553846153846,0.769230769231,1,1,1
1032,632.0,Pakistan,won,5 wickets,117.0,lost,2nd,West Indies,Johannesburg,23 Sep 2009,42.0,79,11.0,14,0.53164556962,0.785714285714,0,1,0
1033,660.0,Pakistan,won,10 wickets,175.0,lost,2nd,West Indies,Dhaka,23 Mar 2011,53.0,107,12.0,15,0.495327102804,0.8,0,1,0
1034,662.0,Pakistan,won,8 wickets,51.0,lost,2nd,West Indies,Gros Islet,23 Apr 2011,54.0,109,13.0,16,0.495412844037,0.8125,0,1,0
1035,663.0,Pakistan,won,7 wickets,12.0,won,2nd,West Indies,Gros Islet,25 Apr 2011,55.0,110,14.0,17,0.5,0.823529411765,1,1,0
1036,664.0,Pakistan,won,3 wickets,29.0,won,2nd,West Indies,Bridgetown,28 Apr 2011,56.0,111,15.0,18,0.504504504505,0.833333333333,1,1,0
1037,665.0,Pakistan,lost,1 runs,,lost,1st,West Indies,Bridgetown,2 May 2011,57.0,112,16.0,19,0.508928571429,0.842105263158,0,0,1
1038,666.0,Pakistan,lost,10 wickets,159.0,won,1st,West Indies,Providence,5 May 2011,57.0,113,16.0,20,0.504424778761,0.8,1,0,1
1039,694.0,Pakistan,lost,2 wickets,56.0,lost,1st,West Indies,The Oval,7 Jun 2013,73.0,141,16.0,21,0.517730496454,0.761904761905,0,0,1
1040,697.0,Pakistan,won,126 runs,,lost,1st,West Indies,Providence,14 Jul 2013,73.0,144,16.0,22,0.506944444444,0.727272727273,0,1,1
1041,698.0,Pakistan,lost,37 runs,,won,2nd,West Indies,Providence,16 Jul 2013,74.0,145,17.0,23,0.510344827586,0.739130434783,1,0,0
1042,699.0,Pakistan,won,6 wickets,6.0,won,2nd,West Indies,Gros Islet,21 Jul 2013,74.0,146,17.0,24,0.506849315068,0.708333333333,1,1,0
1043,700.0,Pakistan,won,4 wickets,1.0,won,2nd,West Indies,Gros Islet,24 Jul 2013,75.0,147,18.0,25,0.510204081633,0.72,1,1,0
1044,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1045,561.0,Pakistan,lost,87 runs,,lost,2nd,India,Kochi,2 Apr 2005,3.0,8,0.0,0,0.375,,0,0,0
1046,562.0,Pakistan,lost,58 runs,,lost,2nd,India,Visakhapatnam,5 Apr 2005,3.0,9,0.0,1,0.333333333333,0.0,0,0,0
1047,563.0,Pakistan,won,106 runs,,won,1st,India,Jamshedpur,9 Apr 2005,3.0,10,0.0,2,0.3,0.0,1,1,1
1048,564.0,Pakistan,won,3 wickets,0.0,lost,2nd,India,Ahmedabad,12 Apr 2005,4.0,11,1.0,3,0.363636363636,0.333333333333,0,1,0
1049,565.0,Pakistan,won,5 wickets,47.0,lost,2nd,India,Kanpur,15 Apr 2005,5.0,12,2.0,4,0.416666666667,0.5,0,1,0
1050,566.0,Pakistan,won,159 runs,,won,1st,India,Delhi,17 Apr 2005,6.0,13,3.0,5,0.461538461538,0.6,1,1,1
1051,570.0,Pakistan,won,7 runs,,won,2nd,India,Peshawar,6 Feb 2006,10.0,17,4.0,6,0.588235294118,0.666666666667,1,1,0
1052,571.0,Pakistan,lost,7 wickets,41.0,won,1st,India,Rawalpindi,11 Feb 2006,11.0,18,5.0,7,0.611111111111,0.714285714286,1,0,1
1053,572.0,Pakistan,lost,5 wickets,14.0,lost,1st,India,Lahore,13 Feb 2006,11.0,19,5.0,8,0.578947368421,0.625,0,0,1
1054,573.0,Pakistan,lost,5 wickets,105.0,lost,1st,India,Multan,16 Feb 2006,11.0,20,5.0,9,0.55,0.555555555556,0,0,1
1055,574.0,Pakistan,lost,8 wickets,19.0,lost,1st,India,Karachi,19 Feb 2006,11.0,21,5.0,10,0.52380952381,0.5,0,0,1
1056,577.0,Pakistan,won,6 wickets,9.0,lost,2nd,India,Abu Dhabi,18 Apr 2006,13.0,24,5.0,11,0.541666666667,0.454545454545,0,1,0
1057,578.0,Pakistan,lost,51 runs,,lost,2nd,India,Abu Dhabi,19 Apr 2006,14.0,25,6.0,12,0.56,0.5,0,0,0
1058,599.0,Pakistan,lost,5 wickets,18.0,won,1st,India,Guwahati,5 Nov 2007,23.0,46,6.0,13,0.5,0.461538461538,1,0,1
1059,600.0,Pakistan,won,4 wickets,1.0,lost,2nd,India,Mohali,8 Nov 2007,23.0,47,6.0,14,0.489361702128,0.428571428571,0,1,0
1060,601.0,Pakistan,lost,46 runs,,won,2nd,India,Kanpur,11 Nov 2007,24.0,48,7.0,15,0.5,0.466666666667,1,0,0
1061,602.0,Pakistan,lost,6 wickets,21.0,won,1st,India,Gwalior,15 Nov 2007,24.0,49,7.0,16,0.489795918367,0.4375,1,0,1
1062,603.0,Pakistan,won,31 runs,,lost,1st,India,Jaipur,18 Nov 2007,24.0,50,7.0,17,0.48,0.411764705882,0,1,1
1063,610.0,Pakistan,lost,140 runs,,lost,2nd,India,Dhaka,10 Jun 2008,31.0,57,8.0,18,0.543859649123,0.444444444444,0,0,0
1064,611.0,Pakistan,won,25 runs,,won,1st,India,Dhaka,14 Jun 2008,31.0,58,8.0,19,0.534482758621,0.421052631579,1,1,1
1065,612.0,Pakistan,lost,6 wickets,47.0,won,1st,India,Karachi,26 Jun 2008,32.0,59,9.0,20,0.542372881356,0.45,1,0,1
1066,614.0,Pakistan,won,8 wickets,27.0,lost,2nd,India,Karachi,2 Jul 2008,32.0,61,9.0,21,0.524590163934,0.428571428571,0,1,0
1067,633.0,Pakistan,won,54 runs,,won,1st,India,Centurion,26 Sep 2009,43.0,80,10.0,22,0.5375,0.454545454545,1,1,1
1068,645.0,Pakistan,lost,3 wickets,1.0,won,1st,India,Dambulla,19 Jun 2010,45.0,92,11.0,23,0.489130434783,0.478260869565,1,0,1
1069,661.0,Pakistan,lost,29 runs,,lost,2nd,India,Mohali,30 Mar 2011,54.0,108,11.0,24,0.5,0.458333333333,0,0,0
1070,677.0,Pakistan,lost,6 wickets,13.0,won,1st,India,Dhaka,18 Mar 2012,66.0,124,11.0,25,0.532258064516,0.44,1,0,1
1071,686.0,Pakistan,won,6 wickets,11.0,won,2nd,India,Chennai,30 Dec 2012,69.0,133,11.0,26,0.518796992481,0.423076923077,1,1,0
1072,687.0,Pakistan,won,85 runs,,lost,1st,India,Kolkata,3 Jan 2013,70.0,134,12.0,27,0.522388059701,0.444444444444,0,1,1
1073,688.0,Pakistan,lost,10 runs,,lost,2nd,India,Delhi,6 Jan 2013,71.0,135,13.0,28,0.525925925926,0.464285714286,0,0,0
1074,696.0,Pakistan,lost,8 wickets,17.0,lost,1st,India,Birmingham,15 Jun 2013,73.0,143,13.0,29,0.51048951049,0.448275862069,0,0,1
1075,715.0,Pakistan,won,1 wickets,2.0,won,2nd,India,Dhaka,2 Mar 2014,82.0,162,13.0,30,0.506172839506,0.433333333333,1,1,0
1076,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1077,575.0,Pakistan,won,4 wickets,32.0,won,2nd,Sri Lanka,Colombo (RPS),19 Mar 2006,11.0,22,0.0,0,0.5,,1,1,0
1078,576.0,Pakistan,won,4 wickets,28.0,won,2nd,Sri Lanka,Colombo (SSC),22 Mar 2006,12.0,23,1.0,1,0.521739130435,1.0,1,1,0
1079,579.0,Pakistan,won,4 wickets,11.0,lost,2nd,Sri Lanka,Jaipur,17 Oct 2006,14.0,26,2.0,2,0.538461538462,1.0,0,1,0
1080,591.0,Pakistan,won,5 wickets,48.0,lost,2nd,Sri Lanka,Abu Dhabi,18 May 2007,19.0,38,3.0,3,0.5,1.0,0,1,0
1081,592.0,Pakistan,won,98 runs,,won,1st,Sri Lanka,Abu Dhabi,20 May 2007,20.0,39,4.0,4,0.512820512821,1.0,1,1,1
1082,593.0,Pakistan,lost,115 runs,,lost,2nd,Sri Lanka,Abu Dhabi,22 May 2007,21.0,40,5.0,5,0.525,1.0,0,0,0
1083,613.0,Pakistan,lost,64 runs,,won,2nd,Sri Lanka,Karachi,29 Jun 2008,32.0,60,5.0,6,0.533333333333,0.833333333333,1,0,0
1084,619.0,Pakistan,won,8 wickets,25.0,lost,2nd,Sri Lanka,Karachi,20 Jan 2009,37.0,66,5.0,7,0.560606060606,0.714285714286,0,1,0
1085,620.0,Pakistan,lost,129 runs,,won,2nd,Sri Lanka,Karachi,21 Jan 2009,38.0,67,6.0,8,0.567164179104,0.75,1,0,0
1086,621.0,Pakistan,lost,234 runs,,lost,2nd,Sri Lanka,Lahore,24 Jan 2009,38.0,68,6.0,9,0.558823529412,0.666666666667,0,0,0
1087,627.0,Pakistan,lost,36 runs,,won,2nd,Sri Lanka,Dambulla,30 Jul 2009,40.0,74,6.0,10,0.540540540541,0.6,1,0,0
1088,628.0,Pakistan,lost,6 wickets,38.0,lost,1st,Sri Lanka,Dambulla,1 Aug 2009,40.0,75,6.0,11,0.533333333333,0.545454545455,0,0,1
1089,629.0,Pakistan,lost,6 wickets,21.0,lost,1st,Sri Lanka,Dambulla,3 Aug 2009,40.0,76,6.0,12,0.526315789474,0.5,0,0,1
1090,630.0,Pakistan,won,146 runs,,won,1st,Sri Lanka,Colombo (RPS),7 Aug 2009,40.0,77,6.0,13,0.519480519481,0.461538461538,1,1,1
1091,631.0,Pakistan,won,132 runs,,won,1st,Sri Lanka,Colombo (RPS),9 Aug 2009,41.0,78,7.0,14,0.525641025641,0.5,1,1,1
1092,644.0,Pakistan,lost,16 runs,,lost,2nd,Sri Lanka,Dambulla,15 Jun 2010,45.0,91,8.0,15,0.494505494505,0.533333333333,0,0,0
1093,657.0,Pakistan,won,11 runs,,won,1st,Sri Lanka,Colombo (RPS),26 Feb 2011,51.0,104,8.0,16,0.490384615385,0.5,1,1,1
1094,667.0,Pakistan,won,8 wickets,169.0,lost,2nd,Sri Lanka,Dubai (DSC),11 Nov 2011,57.0,114,9.0,17,0.5,0.529411764706,0,1,0
1095,668.0,Pakistan,lost,25 runs,,lost,2nd,Sri Lanka,Dubai (DSC),14 Nov 2011,58.0,115,10.0,18,0.504347826087,0.555555555556,0,0,0
1096,669.0,Pakistan,won,21 runs,,won,1st,Sri Lanka,Dubai (DSC),18 Nov 2011,58.0,116,10.0,19,0.5,0.526315789474,1,1,1
1097,670.0,Pakistan,won,26 runs,,won,1st,Sri Lanka,Sharjah,20 Nov 2011,59.0,117,11.0,20,0.504273504274,0.55,1,1,1
1098,671.0,Pakistan,won,3 wickets,16.0,lost,2nd,Sri Lanka,Abu Dhabi,23 Nov 2011,60.0,118,12.0,21,0.508474576271,0.571428571429,0,1,0
1099,676.0,Pakistan,won,6 wickets,61.0,lost,2nd,Sri Lanka,Dhaka,15 Mar 2012,65.0,123,13.0,22,0.528455284553,0.590909090909,0,1,0
1100,679.0,Pakistan,won,6 wickets,47.0,lost,2nd,Sri Lanka,Pallekele,7 Jun 2012,67.0,126,14.0,23,0.531746031746,0.608695652174,0,1,0
1101,680.0,Pakistan,lost,76 runs,,lost,2nd,Sri Lanka,Pallekele,9 Jun 2012,68.0,127,15.0,24,0.535433070866,0.625,0,0,0
1102,681.0,Pakistan,lost,44 runs,,lost,2nd,Sri Lanka,Colombo (RPS),16 Jun 2012,68.0,128,15.0,25,0.53125,0.6,0,0,0
1103,682.0,Pakistan,lost,2 wickets,2.0,won,1st,Sri Lanka,Colombo (RPS),18 Jun 2012,68.0,129,15.0,26,0.527131782946,0.576923076923,1,0,1
1104,709.0,Pakistan,won,11 runs,,won,1st,Sri Lanka,Sharjah,18 Dec 2013,79.0,156,15.0,27,0.50641025641,0.555555555556,1,1,1
1105,710.0,Pakistan,lost,2 wickets,2.0,lost,1st,Sri Lanka,Dubai (DSC),20 Dec 2013,80.0,157,16.0,28,0.509554140127,0.571428571429,0,0,1
1106,711.0,Pakistan,won,113 runs,,lost,1st,Sri Lanka,Sharjah,22 Dec 2013,80.0,158,16.0,29,0.506329113924,0.551724137931,0,1,1
1107,712.0,Pakistan,won,8 wickets,53.0,lost,2nd,Sri Lanka,Abu Dhabi,25 Dec 2013,81.0,159,17.0,30,0.509433962264,0.566666666667,0,1,0
1108,713.0,Pakistan,lost,2 wickets,2.0,won,1st,Sri Lanka,Abu Dhabi,27 Dec 2013,82.0,160,18.0,31,0.5125,0.58064516129,1,0,1
1109,714.0,Pakistan,lost,12 runs,,lost,2nd,Sri Lanka,Fatullah,25 Feb 2014,82.0,161,18.0,32,0.509316770186,0.5625,0,0,0
1110,717.0,Pakistan,lost,5 wickets,22.0,won,1st,Sri Lanka,Dhaka,8 Mar 2014,84.0,164,18.0,33,0.512195121951,0.545454545455,1,0,1
1111,718.0,Pakistan,won,4 wickets,1.0,won,2nd,Sri Lanka,Hambantota,23 Aug 2014,84.0,165,18.0,34,0.509090909091,0.529411764706,1,1,0
1112,719.0,Pakistan,lost,77 runs,,lost,2nd,Sri Lanka,Hambantota,26 Aug 2014,85.0,166,19.0,35,0.512048192771,0.542857142857,0,0,0
1113,720.0,Pakistan,lost,7 wickets,178.0,won,1st,Sri Lanka,Dambulla,30 Aug 2014,85.0,167,19.0,36,0.508982035928,0.527777777778,1,0,1
1114,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1115,580.0,Pakistan,lost,51 runs,,won,2nd,New Zealand,Mohali,25 Oct 2006,15.0,27,0.0,0,0.555555555556,,1,0,0
1116,635.0,Pakistan,lost,5 wickets,13.0,won,1st,New Zealand,Johannesburg,3 Oct 2009,44.0,82,0.0,1,0.536585365854,0.0,1,0,1
1117,636.0,Pakistan,won,138 runs,,won,1st,New Zealand,Abu Dhabi,3 Nov 2009,44.0,83,0.0,2,0.530120481928,0.0,1,1,1
1118,637.0,Pakistan,lost,64 runs,,lost,2nd,New Zealand,Abu Dhabi,6 Nov 2009,45.0,84,1.0,3,0.535714285714,0.333333333333,0,0,0
1119,638.0,Pakistan,lost,7 runs,,lost,2nd,New Zealand,Abu Dhabi,9 Nov 2009,45.0,85,1.0,4,0.529411764706,0.25,0,0,0
1120,652.0,Pakistan,lost,9 wickets,196.0,won,1st,New Zealand,Wellington,22 Jan 2011,48.0,99,1.0,5,0.484848484848,0.2,1,0,1
1121,653.0,Pakistan,won,43 runs,,lost,1st,New Zealand,Christchurch,29 Jan 2011,48.0,100,1.0,6,0.48,0.166666666667,0,1,1
1122,654.0,Pakistan,won,2 wickets,6.0,lost,2nd,New Zealand,Napier,1 Feb 2011,49.0,101,2.0,7,0.485148514851,0.285714285714,0,1,0
1123,655.0,Pakistan,won,41 runs,,lost,1st,New Zealand,Hamilton,3 Feb 2011,50.0,102,3.0,8,0.490196078431,0.375,0,1,1
1124,656.0,Pakistan,lost,57 runs,,won,2nd,New Zealand,Auckland,5 Feb 2011,51.0,103,4.0,9,0.495145631068,0.444444444444,1,0,0
1125,658.0,Pakistan,lost,110 runs,,lost,2nd,New Zealand,Pallekele,8 Mar 2011,52.0,105,4.0,10,0.495238095238,0.4,0,0,0
1126,724.0,Pakistan,won,3 wickets,3.0,won,2nd,New Zealand,Dubai (DSC),8 Dec 2014,85.0,171,4.0,11,0.497076023392,0.363636363636,1,1,0
1127,725.0,Pakistan,lost,4 wickets,24.0,won,1st,New Zealand,Sharjah,12 Dec 2014,86.0,172,5.0,12,0.5,0.416666666667,1,0,1
1128,726.0,Pakistan,won,147 runs,,won,1st,New Zealand,Sharjah,14 Dec 2014,86.0,173,5.0,13,0.49710982659,0.384615384615,1,1,1
1129,727.0,Pakistan,lost,7 runs,,lost,2nd,New Zealand,Abu Dhabi,17 Dec 2014,87.0,174,6.0,14,0.5,0.428571428571,0,0,0
1130,728.0,Pakistan,lost,68 runs,,lost,2nd,New Zealand,Abu Dhabi,19 Dec 2014,87.0,175,6.0,15,0.497142857143,0.4,0,0,0
1131,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1132,604.0,Pakistan,won,152 runs,,won,1st,Bangladesh,Lahore,8 Apr 2008,25.0,51,0.0,0,0.490196078431,,1,1,1
1133,605.0,Pakistan,won,7 wickets,10.0,lost,2nd,Bangladesh,Faisalabad,11 Apr 2008,26.0,52,1.0,1,0.5,1.0,0,1,0
1134,606.0,Pakistan,won,23 runs,,won,1st,Bangladesh,Lahore,13 Apr 2008,27.0,53,2.0,2,0.509433962264,1.0,1,1,1
1135,607.0,Pakistan,won,7 wickets,33.0,lost,2nd,Bangladesh,Multan,16 Apr 2008,28.0,54,3.0,3,0.518518518519,1.0,0,1,0
1136,608.0,Pakistan,won,150 runs,,won,1st,Bangladesh,Karachi,19 Apr 2008,29.0,55,4.0,4,0.527272727273,1.0,1,1,1
1137,609.0,Pakistan,won,70 runs,,lost,1st,Bangladesh,Dhaka,8 Jun 2008,30.0,56,5.0,5,0.535714285714,1.0,0,1,1
1138,615.0,Pakistan,won,10 wickets,182.0,lost,2nd,Bangladesh,Karachi,4 Jul 2008,33.0,62,6.0,6,0.532258064516,1.0,0,1,0
1139,646.0,Pakistan,won,139 runs,,won,1st,Bangladesh,Dambulla,21 Jun 2010,45.0,93,7.0,7,0.483870967742,1.0,1,1,1
1140,672.0,Pakistan,won,5 wickets,146.0,lost,2nd,Bangladesh,Dhaka,1 Dec 2011,61.0,119,8.0,8,0.512605042017,1.0,0,1,0
1141,673.0,Pakistan,won,76 runs,,won,1st,Bangladesh,Dhaka,3 Dec 2011,62.0,120,9.0,9,0.516666666667,1.0,1,1,1
1142,674.0,Pakistan,won,58 runs,,won,1st,Bangladesh,Chittagong,6 Dec 2011,63.0,121,10.0,10,0.520661157025,1.0,1,1,1
1143,675.0,Pakistan,won,21 runs,,lost,1st,Bangladesh,Dhaka,11 Mar 2012,64.0,122,11.0,11,0.524590163934,1.0,0,1,1
1144,678.0,Pakistan,won,2 runs,,lost,1st,Bangladesh,Dhaka,22 Mar 2012,66.0,125,12.0,12,0.528,1.0,0,1,1
1145,716.0,Pakistan,won,3 wickets,1.0,lost,2nd,Bangladesh,Dhaka,4 Mar 2014,83.0,163,13.0,13,0.509202453988,1.0,0,1,0
1146,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1147,991.0,New Zealand,lost,10 runs,,lost,2nd,Australia,Wellington,19 Feb 2005,0.0,0,0.0,0,,,0,0,0
1148,992.0,New Zealand,lost,106 runs,,won,2nd,Australia,Christchurch,22 Feb 2005,0.0,1,0.0,1,0.0,0.0,1,0,0
1149,993.0,New Zealand,lost,86 runs,,lost,2nd,Australia,Auckland,26 Feb 2005,0.0,2,0.0,2,0.0,0.0,0,0,0
1150,994.0,New Zealand,lost,7 wickets,94.0,lost,1st,Australia,Wellington,1 Mar 2005,0.0,3,0.0,3,0.0,0.0,0,0,1
1151,995.0,New Zealand,lost,122 runs,,won,2nd,Australia,Napier,5 Mar 2005,0.0,4,0.0,4,0.0,0.0,1,0,0
1152,1003.0,New Zealand,lost,147 runs,,won,2nd,Australia,Auckland,3 Dec 2005,2.0,12,0.0,5,0.166666666667,0.0,1,0,0
1153,1004.0,New Zealand,lost,2 runs,,lost,2nd,Australia,Wellington,7 Dec 2005,2.0,13,0.0,6,0.153846153846,0.0,0,0,0
1154,1005.0,New Zealand,won,2 wickets,6.0,won,2nd,Australia,Christchurch,10 Dec 2005,2.0,14,0.0,7,0.142857142857,0.0,1,1,0
1155,1018.0,New Zealand,lost,34 runs,,won,2nd,Australia,Mohali,1 Nov 2006,12.0,27,1.0,8,0.444444444444,0.125,1,0,0
1156,1023.0,New Zealand,lost,105 runs,,lost,2nd,Australia,Hobart,14 Jan 2007,14.0,32,1.0,9,0.4375,0.111111111111,0,0,0
1157,1024.0,New Zealand,lost,2 wickets,8.0,won,1st,Australia,Sydney,21 Jan 2007,14.0,33,1.0,10,0.424242424242,0.1,1,0,1
1158,1025.0,New Zealand,lost,8 runs,,lost,2nd,Australia,Perth,28 Jan 2007,14.0,34,1.0,11,0.411764705882,0.0909090909091,0,0,0
1159,1026.0,New Zealand,lost,5 wickets,10.0,won,1st,Australia,Melbourne,4 Feb 2007,14.0,35,1.0,12,0.4,0.0833333333333,1,0,1
1160,1027.0,New Zealand,won,10 wickets,138.0,won,2nd,Australia,Wellington,16 Feb 2007,14.0,36,1.0,13,0.388888888889,0.0769230769231,1,1,0
1161,1028.0,New Zealand,won,5 wickets,8.0,won,2nd,Australia,Auckland,18 Feb 2007,15.0,37,2.0,14,0.405405405405,0.142857142857,1,1,0
1162,1029.0,New Zealand,won,1 wickets,3.0,lost,2nd,Australia,Hamilton,20 Feb 2007,16.0,38,3.0,15,0.421052631579,0.2,0,1,0
1163,1034.0,New Zealand,lost,215 runs,,lost,2nd,Australia,St George's,20 Apr 2007,20.0,43,4.0,16,0.46511627907,0.25,0,0,0
1164,1039.0,New Zealand,lost,7 wickets,45.0,won,1st,Australia,Adelaide,14 Dec 2007,21.0,48,4.0,17,0.4375,0.235294117647,1,0,1
1165,1040.0,New Zealand,lost,114 runs,,won,2nd,Australia,Hobart,20 Dec 2007,21.0,49,4.0,18,0.428571428571,0.222222222222,1,0,0
1166,1050.0,New Zealand,won,2 wickets,0.0,lost,2nd,Australia,Perth,1 Feb 2009,28.0,59,4.0,19,0.474576271186,0.210526315789,0,1,0
1167,1051.0,New Zealand,won,6 wickets,7.0,won,2nd,Australia,Melbourne,6 Feb 2009,29.0,60,5.0,20,0.483333333333,0.25,1,1,0
1168,1052.0,New Zealand,lost,32 runs,,won,2nd,Australia,Sydney,8 Feb 2009,30.0,61,6.0,21,0.491803278689,0.285714285714,1,0,0
1169,1053.0,New Zealand,lost,6 wickets,10.0,won,1st,Australia,Adelaide,10 Feb 2009,30.0,62,6.0,22,0.483870967742,0.272727272727,1,0,1
1170,1063.0,New Zealand,lost,6 wickets,28.0,won,1st,Australia,Centurion,5 Oct 2009,33.0,72,6.0,23,0.458333333333,0.260869565217,1,0,1
1171,1070.0,New Zealand,won,2 wickets,4.0,lost,2nd,Australia,Napier,3 Mar 2010,38.0,79,6.0,24,0.481012658228,0.25,0,1,0
